cancelouPlano;genero;cidadaoIdoso;temParceiro;temDependentes;mesesContrato;assinaturaTelefonica;multiplasLinhas;segurancaOnline;backupOnline;protecaoDispositivo;suporteTecnico;streamingTV;streamingFilmes;contaOnline;gastoDiario;totalServicosMensalmente;validacaoTotalGasto;provedorInternet_DSL;provedorInternet_Fibra ótica;provedorInternet_Não;tipoContrato_Dois anos;tipoContrato_Mensal;tipoContrato_Um ano;formaPagamento_Cartão de Crédito (Automático);formaPagamento_Conta Eletrônica;formaPagamento_Conta Enviada;formaPagamento_Transferência bancária (Automático)
1.0;0.0;0.0;0.0;0.0;25.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.3;632.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;1.0;1.0;46.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;19.25;885.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;54.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;114.65;6191.1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;1.0;0.0;0.0;0.0;15.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;4.0;105.1;1576.5;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.4;232.8;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;2.0;50.35;1107.7;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;70.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;2.0;57.8;4046.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;30.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;84.3;2529.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;71.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;3.0;100.55;7139.05;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;0.0;30.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.8;594.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;1.0;1.0;4.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;84.8;339.2;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;3.0;85.85;171.7;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;19.95;199.5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;1.0;0.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;75.35;301.4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;52.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;48.8;2537.6;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;47.15;235.75;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.15;161.2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;44.3;88.6;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;84.3;252.9;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;19.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;59.55;1131.45;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;72.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;69.65;5014.8;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;1.0;1.0;0.0;63.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;36.1;2274.3;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;66.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;2.0;56.6;3735.6;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;75.9;75.9;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;60.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;79.2;4752.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;1.0;1.0;48.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;45.0;2160.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;3.0;85.55;85.55;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;0.0;0.0;0.0;15.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;93.35;1400.25;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;1.0;0.0;50.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;4.0;109.65;5482.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;72.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.0;89.7;6458.400000000001;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;46.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;84.25;3875.5;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;1.0;1.0;72.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.0;92.65;6670.8;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.7;19.7;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;50.1;50.1;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;1.0;1.0;0.0;0.0;67.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;3.0;92.45;6194.150000000001;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;48.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;3.0;79.65;3823.2;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;72.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;109.9;7912.8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;0.0;52.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;81.4;4232.8;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;1.0;1.0;67.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;50.55;3386.85;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;1.0;1.0;28.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;81.05;2269.4;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;32.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;62.45;1998.4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;1.0;1.0;1.0;0.0;27.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;75.2;2030.4;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;90.4;271.20000000000005;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;85.65;171.3;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;0.0;1.0;9.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;72.9;656.1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;1.0;50.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;70.5;3525.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;1.0;1.0;71.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.1;1427.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1.0;0.0;1.0;1.0;0.0;32.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;74.9;2396.8;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;16.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;100.7;1611.2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;67.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;4.0;105.65;7078.55;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;1.0;72.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;114.3;8229.6;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.75;59.25;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;23.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;24.35;560.0500000000001;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;1.0;72.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;69.85;5029.2;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;7.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;58.85;411.95;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;54.4;435.2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;66.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2.0;50.55;3336.3;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;21.05;105.25;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;49.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;3.0;103.7;5081.3;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;63.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;19.95;1256.85;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;1.0;1.0;1.0;12.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;29.3;351.6;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;27.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;54.75;1478.25;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;35.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;60.55;2119.25;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;54.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;86.2;4654.8;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;95.45;95.45;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;2.0;63.95;319.75;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;19.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;2.0;65.35;1241.65;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;52.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0;50.2;2610.4;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;72.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;63.8;4593.599999999999;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;32.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20.05;641.6;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;1.0;0.0;8.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;3.0;101.15;809.2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;41.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;65.0;2665.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;19.25;96.25;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;1.0;11.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;36.05;396.55;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;3.0;96.1;480.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.05;304.8;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;1.0;0.0;0.0;71.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;4.0;105.75;7508.25;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;40.4;444.4;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;1.0;0.0;1.0;1.0;61.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;3.0;99.15;6048.150000000001;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;0.0;71.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;84.8;6020.8;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.85;178.65;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;49.45;296.70000000000005;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;1.0;0.0;0.0;0.0;26.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;88.8;2308.8;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;55.15;330.9;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;11.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;84.8;932.8;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;80.55;80.55;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;49.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20.15;987.35;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;58.7;176.10000000000002;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;53.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;3.0;99.5;5273.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;1.0;1.0;23.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;3.0;99.85;2296.55;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;45.35;90.7;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;48.55;48.55;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;26.4;79.19999999999999;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;1.0;1.0;0.0;68.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;3.0;100.2;6813.6;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0;94.7;757.6;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;1.0;0.0;70.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0;97.65;6835.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;39.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;100.0;3900.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;70.1;70.1;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
;;;;;;;;;;;;;;;;;;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;3.0;97.9;293.70000000000005;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;0.0;60.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;3.0;102.5;6150.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;1.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;69.95;349.75;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;0.0;1.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;81.35;244.05;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;55.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;66.05;3632.75;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;72.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;61.2;4406.400000000001;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;1.0;1.0;0.0;72.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0;74.4;5356.8;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;41.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;4.0;106.3;4358.3;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;39.6;2376.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;89.3;535.8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;1.0;0.0;46.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;108.9;5009.400000000001;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.9;298.5;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;1.0;0.0;1.0;0.0;58.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;102.1;5921.799999999999;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;23.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.6;450.8;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
1.0;1.0;1.0;1.0;1.0;31.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;98.9;3065.9;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;45.9;504.9;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;1.0;0.0;0.0;56.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;3.0;99.9;5594.400000000001;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;1.0;25.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.05;501.25;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;68.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.0;64.35;4375.799999999999;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;40.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.65;786.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;0.0;0.0;0.0;0.0;36.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;84.9;3056.4;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;0.0;0.0;0.0;32.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;4.0;108.15;3460.8;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
